mts,open,close,high,low,volume
1635493500000,60574.0,60547.0,60690.0,60459.0,53.66114096
1635494400000,60559.0,60929.0,60930.0,60433.20254046,71.04541951
1635495300000,60931.0,60589.0,60981.80512621,60488.0,37.64071334
1635496200000,60589.0,60665.0,60758.0,60588.0,33.59325114
1635497100000,60657.0,60945.0,60986.0,60657.0,40.75474972
1635498000000,60945.0,61251.0,61265.0,60824.0,63.2756416
1635498900000,61254.0,61017.0,61357.0,60956.0,95.18074927
1635499800000,61019.28693429,60894.94248933,61093.14738882,60877.0,11.15168393
1635500700000,60894.0,60888.0,61003.0,60822.0,10.81932623
1635501600000,60889.0,60898.64207528,61068.0,60822.0,8.10817025
1635502500000,60899.0,60732.0,61012.0,60586.0,22.50945901
1635503400000,60727.0,60933.0,60986.0,60668.0,13.20286477
1635504300000,60937.0,61037.74299346,61058.0,60764.0,38.363460859999996
1635505200000,61037.0,61042.40334147,61089.00682158,60973.6632083,5.67326323
1635506100000,61051.0,61050.0,61157.0,60921.0,4.99663833
1635507000000,61055.0,60667.0,61094.05314705,60667.0,25.06365372
1635507900000,60668.0,60966.0,61001.64779452,60575.0,39.40059797
1635508800000,60964.8306341,60867.0,61033.0,60841.06148813,16.39998519
1635509700000,60864.77024533,61405.0,61405.0,60761.0,67.00827409
1635510600000,61405.0,61189.0,61444.0,61111.0,99.30437448
1635511500000,61189.0,60972.0,61231.0,60937.0,19.37565203
1635512400000,60970.0,60877.0,61032.95703307,60841.0,27.33586009
1635513300000,60876.3972672,61118.0,61118.0,60756.0,25.182591770000002
1635514200000,61118.8933128,61226.06769456,61335.0,60982.0,31.79548451
1635515100000,61226.99133022,61299.9784945,61356.0,61178.04091012,26.07352099
1635516000000,61306.14547431,61196.0,61339.0,61121.0,55.57308584
1635516900000,61199.15853286,61034.69071286,61211.0,61025.03449708,29.0120729
1635517800000,61035.0,61146.0,61248.0,61025.0,74.64128336
1635518700000,61146.0,61267.0,61348.0,61091.0,72.29686681
1635519600000,61264.0,61915.0,62145.0,61232.0,114.92304845
1635520500000,61918.0,62472.60658136,62500.0,61697.0,159.09262097
1635521400000,62456.0,62227.0,62555.0,62219.0,76.3771176
1635522300000,62217.60531393,62305.0,62553.0,62217.60531393,43.35090306
1635523200000,62291.57883186,62772.0,62888.0,62291.57883186,239.65809287
1635524100000,62777.0,62806.0,62980.0,62712.0,161.81857912
1635525000000,62809.0,62554.74578912,62840.12673057,62481.53499387,59.96222769
1635525900000,62559.75380407,62610.0,62775.0,62559.75380407,55.38316274
1635526800000,62610.0,62527.0,62624.0,62511.0,17.90270825
1635527700000,62526.13510396,62568.0,62664.72054956,62293.0,90.61035801
1635528600000,62568.0,62421.0,62589.24520584,62417.0,24.86556417
1635529500000,62421.0,62376.0,62480.0,62323.72844735,59.33526105
1635530400000,62377.0,62444.01628431,62459.0,62347.0,21.39715302
1635531300000,62444.01628431,62168.0,62457.17550605,62147.0,28.74652815
1635532200000,62156.0,62154.0,62309.49602442,62125.0,19.8155054
1635533100000,62154.02398497,62085.0,62191.36658714,62000.0,15.82502079
1635534000000,62070.0,62122.0,62185.0,61988.0,12.71721402
1635534900000,62123.0,62077.0,62191.0,62038.0,9.96414833
1635535800000,62076.0,62165.0,62235.0,61911.0,29.46301794
1635536700000,62172.0,62534.0,62653.0,62158.0,29.63107023
1635537600000,62553.0,62449.0,62724.0,62279.0,23.92124449
1635538500000,62455.17724304,62370.0,62525.0,62328.0,11.02085973
1635539400000,62367.0,62403.50719024,62528.0,62367.0,27.77545099
1635540300000,62414.03128674,62381.0,62475.60883765,62319.34058278,8.66895576
1635541200000,62383.0,62308.0,62483.0,62298.0,15.84043815
1635542100000,62307.47065309,62174.0,62417.0,62164.0,5.8079838200000005
1635543000000,62164.0,62468.0,62468.0,62152.0,35.79493311
1635543900000,62467.0,62373.0,62467.0,62370.0,9.79680799
1635544800000,62373.0,62381.0,62456.0,62281.0,13.59572689
1635545700000,62381.0,62274.6322148,62442.0,62261.0,23.94120085
1635546600000,62265.0,62285.0,62346.38799997,62183.0,10.89232005
1635547500000,62295.0,62332.0,62389.0,62264.0,11.84819847
1635548400000,62336.0,62233.0,62361.0,62207.0,3.81628063
1635549300000,62234.0,62251.0,62409.0,62234.0,11.7574914
1635550200000,62251.0,62120.0,62251.0,62076.0,9.37352906
1635551100000,62122.0,62257.71552291,62272.0,62122.0,5.72940653
1635552000000,62264.0,62118.0,62353.0,62107.0,6.43181069
1635552900000,62112.0,62068.0,62212.0,61978.62739615,29.17964289
1635553800000,62065.0,62041.0,62220.22725313,62006.0,9.95540728
1635554700000,62042.0,61935.0,62102.0,61740.0,69.81056018
1635555600000,61935.0,62068.0,62075.0,61882.0,11.74285353
1635556500000,62074.0,61894.0,62074.0,61869.0,9.19955096
1635557400000,61877.0,62144.0,62158.0,61859.0,10.47420012
1635558300000,62145.0,62047.0,62164.0,62039.0,5.05596386
1635559200000,62041.0,61953.0,62055.0,61911.0,6.44499743
1635560100000,61962.0,62051.0,62064.0,61885.0,5.46485725
1635561000000,62050.0,61923.0,62051.0,61903.0,4.7304901
1635561900000,61923.0,61903.0,61924.0,61806.0,5.03288546
1635562800000,61882.0,61820.0,61972.0,61811.0,3.33701924
1635563700000,61814.0,61665.0,61833.0,61662.0,17.7289702
1635564600000,61668.82202273,61798.0,61806.0,61627.57314865,6.95984364
1635565500000,61789.0,61670.0,61796.0,61660.0,3.20442529
1635566400000,61669.0,61900.0,61931.0,61668.0,4.88567301
1635567300000,61900.0,61759.0,61901.0,61748.0,4.33284627
1635568200000,61768.0,61520.0,61777.0,61520.0,32.42464398
1635569100000,61520.0,61485.0,61552.0,61470.0,19.51351673
1635570000000,61489.0,61650.39167473,61671.0,61290.0,33.38550192
1635570900000,61650.0,61640.0,61664.93482256,61541.0,4.72016305
1635571800000,61648.0,61672.82719812,61680.0,61581.0,7.153179779999999
1635572700000,61672.82719812,61575.0,61673.0,61473.0,22.11676053
1635573600000,61575.0,61504.0,61575.0,61437.0,18.31731789
1635574500000,61519.0,61650.0,61662.0,61517.0,2.68675953
1635575400000,61654.0,61771.0,61898.0,61637.0,18.95903444
1635576300000,61773.0,61819.0,61819.0,61645.0,9.7170715
1635577200000,61794.0,61554.0,61794.0,61554.0,4.87246342
1635578100000,61554.0,61718.0,61718.0,61529.0,24.08163158
1635579000000,61697.0,61735.0,61781.0,61670.0,3.8531612
1635579900000,61734.0,61590.0,61734.0,61560.0,8.2252152
1635580800000,61600.0,61523.0,61663.0,61519.0,7.07381924
1635581700000,61524.0,61497.0,61683.0,61476.0,13.75940202
1635582600000,61495.41894274,61346.0,61495.41894274,61307.0,54.53382814
1635583500000,61339.0,61345.0,61436.0,61100.0,75.8119971
1635584400000,61341.0,61435.0,61475.0,61261.0,22.14822286
1635585300000,61415.0,61419.0,61489.0,61371.0,7.26662636
1635586200000,61431.0,61554.0,61628.0,61420.0,15.244195790000001
1635587100000,61556.0,61438.0,61556.0,61433.0,5.12485228
1635588000000,61438.0,61389.0,61475.0,61360.0,4.90824813
1635588900000,61374.0,61428.0,61444.0,61285.5416592,18.60308456
1635589800000,61428.0,61756.0,61788.0,61421.42836498,46.09821684
1635590700000,61755.0,61828.0,61915.4376316,61700.0,18.36187365
1635591600000,61830.0,61868.0,62000.0,61789.06904824,15.9582461
1635592500000,61867.15421765,61731.13415166,61868.0,61730.0,16.2701798
1635593400000,61733.0,61674.0,61768.87248327,61554.0,30.06454618
1635594300000,61674.0,61600.0,61686.3747351,61573.0,6.57925181
1635595200000,61592.0,61433.0,61596.19119042,61405.0,18.23873457
1635596100000,61431.83328998,61524.0,61615.0,61403.0,7.39513613
1635597000000,61527.0,61501.0,61653.0,61489.0,4.22892722
1635597900000,61502.0,61645.71230382,61700.04913437,61502.0,21.73605214
1635598800000,61649.56269578,61528.0,61650.0,61344.09684379,52.10603553
1635599700000,61536.0,61712.0,61723.0,61381.0,18.3954077
1635600600000,61713.58143928,61555.0,62285.0,61512.0,81.53144972
1635601500000,61541.66305385,61579.0,61750.0,61396.0,45.97838328
1635602400000,61579.0,61457.0,61674.0,61404.0,19.55139679
1635603300000,61452.0,61015.0,61490.0,60755.0,306.58269686
1635604200000,61014.48018729,60982.10930952,61173.32464792,60755.0,94.09445084000001
1635605100000,60993.0,61226.0,61368.0,60907.83562124,38.13422565
1635606000000,61225.0,61351.99556436,61400.0,61203.0,27.38121464
1635606900000,61350.90609555,61302.0,61417.0,61244.54464002,14.16766381
1635607800000,61299.0,61445.0,61450.0,61260.72146001,17.3740964
1635608700000,61446.0,61377.0,61450.0,61352.59816594,7.86665384
1635609600000,61395.0,61419.0,61530.0,61309.0,38.48147524
1635610500000,61419.0,61317.0,61485.01401775,61246.0,78.36150046
1635611400000,61316.01250399,61127.0,61316.01250399,61104.0,22.82090447
1635612300000,61133.0,61257.26177057,61259.0,61133.0,13.10616128
1635613200000,61259.0,61251.0,61274.5936581,61150.0,8.60926223
1635614100000,61263.0,61374.0,61374.0,61263.0,1.99442758
1635615000000,61374.49416814,61321.0,61574.0373759,61321.0,26.42091866
1635615900000,61322.0,61429.0,61433.0,61304.0,18.35501676
1635616800000,61429.0,61512.0,61584.43885661,61405.9696713,9.496005199999999
1635617700000,61520.0,61480.0,61525.76741687,61422.0,2.59320203
1635618600000,61476.9212983,61483.0,61518.0,61397.0,10.42377926
1635619500000,61484.0,61580.73983538,61587.75608432,61484.0,24.64145951
1635620400000,61580.97054828,61503.0,61633.36170237,61489.0,19.20013449
1635621300000,61502.0,61592.0,61621.0,61483.0,9.49674167
1635622200000,61593.0,61721.0,61800.0,61578.0,10.10965035
1635623100000,61722.0,61730.0,61742.0,61660.0,4.99357999
1635624000000,61734.40970431,61870.0,61891.96219544,61689.88527758,26.82575255
1635624900000,61874.62065378,61962.94922728,61969.0,61733.0,26.0989719
1635625800000,61956.0,61787.0,61966.0,61743.0,10.43262505
1635626700000,61792.0,61700.0,61922.0,61600.0,58.88184156
1635627600000,61700.0,61600.0,61725.0,61600.0,35.30482256
1635628500000,61600.29669083,61592.4677239,61692.0,61537.03864274,14.30285775
1635629400000,61592.4677239,61661.0,61711.0,61592.4677239,14.715679510000001
1635630300000,61653.0,61481.0,61672.0,61481.0,36.30733901
1635631200000,61483.97417914,61472.0,61617.0,61435.37094814,14.3760274
1635632100000,61475.7421866,61420.0,61559.0,61400.0,23.8851724
1635633000000,61423.0,61341.46393693,61468.0,61245.0,34.928444999999996
1635633900000,61330.0,61578.425554,61640.0,61330.0,18.90588025
1635634800000,61577.0,61781.0,61810.0,61527.0,10.86500458
1635635700000,61766.0,61653.0,61767.0,61526.0,9.13138617
1635636600000,61669.0,61771.0,61794.0,61605.0,21.57492292
1635637500000,61765.0,61880.0,61916.0,61656.0,28.52083806
1635638400000,61879.0,62325.0,62325.0,61879.0,94.66219638
1635639300000,62324.0,62277.0,62375.0,62161.0,31.06569146
1635640200000,62293.12985924,62318.56412035,62375.0,62206.0,22.91176278
1635641100000,62317.0,62381.0,62387.60846244,62242.0,16.32097659
1635642000000,62381.0,62384.46197867,62400.0,62281.0,20.84808808
1635642900000,62384.46197867,62284.92222709,62415.0,62271.0,26.65383487
1635643800000,62284.92222709,62197.0,62352.0,62187.0,8.14970659
1635644700000,62197.0,62175.0,62239.0,62134.74377872,4.53971202
1635645600000,62182.0,62218.0,62239.0,62087.0,22.44961933
1635646500000,62228.0,62256.0,62256.0,62152.0,13.56360602
1635647400000,62256.13457036,62026.0,62297.0,62010.0,17.64984536
1635648300000,62026.0,61745.0,62051.0,61633.0,77.09089585
1635649200000,61747.0,61732.01178728,61827.0,61681.0,21.83224162
1635650100000,61732.01178728,61811.0,61869.0,61714.92559619,22.47497196
1635651000000,61811.0,61730.0,61838.0,61698.0,7.01073748
1635651900000,61736.0,61696.0,61740.0,61604.0,6.51386961
1635652800000,61706.0,61653.0,61736.0,61583.0,11.29038162
1635653700000,61652.64892049,61631.0,61706.56035433,61600.0,4.00073902
1635654600000,61669.0,61582.12665106,61683.0,61551.0,16.07461559
1635655500000,61582.12665106,61432.98939276,61593.45419014,61431.0,5.5506762400000005
1635656400000,61432.98939276,61322.0,61476.0,61318.0,18.33795192
1635657300000,61323.0,61304.0,61469.0,61161.30524004,50.64672932
1635658200000,61302.3497789,61343.21920817,61389.0,61261.0,3.9007544
1635659100000,61339.0,61308.0,61409.0,61303.0,11.9508903
1635660000000,61305.0,61259.57397613,61378.0,61193.0,13.96752547
1635660900000,61253.79346224,61289.0,61396.0,61174.69314806,8.39251252
1635661800000,61288.47654556,61165.0,61289.0,61111.0,20.452759190000002
1635662700000,61165.0,61334.44285198,61369.0,61165.0,4.85610056
1635663600000,61332.0,61394.0,61409.0,61233.0,11.34411965
1635664500000,61394.99970968,61370.0,61429.0,61321.0,5.27779796
1635665400000,61370.0,61281.0,61387.10098911,61281.0,1.96876388
1635666300000,61282.0,61374.0,61387.0,61260.0,4.99191798
1635667200000,61387.90138443,61143.0,61389.0,61070.0,27.46599943
1635668100000,61134.0,60895.0,61288.0,60861.0,63.85441318
1635669000000,60899.0,60776.0,61018.68413238,60755.0,83.82732967
1635669900000,60762.0,60796.0,60985.0,60587.0,99.16215473
1635670800000,60796.0,60659.0,60796.0,60593.0805896,53.3471119
1635671700000,60649.88706936,60775.0,60775.0,60599.0,43.0720406
1635672600000,60768.0,60669.19505297,60837.0,60669.19505297,8.97797502
1635673500000,60669.19505297,60678.84904478,60718.0,60532.0,42.28755993
1635674400000,60647.0,60554.0,60647.0,60364.0,89.84493345
1635675300000,60547.0,60794.82065956,60797.55104847,60370.0,37.36650948
1635676200000,60794.82065956,61067.0,61097.0,60774.0,24.24515124
1635677100000,61070.0,60827.0,61080.0,60813.0,15.88963664
1635678000000,60821.41102344,60737.0,60900.0,60731.0,17.39347038
1635678900000,60735.8594179,60614.0,60821.0,60551.0,33.3172843
1635679800000,60605.0,60484.0,60605.0,60369.0,54.98519986
1635680700000,60484.0,60439.0,60543.0,60300.0,27.60775639
1635681600000,60462.0,60513.0,60524.0,60140.46648747,110.87538188
1635682500000,60518.0,60622.0,60808.0,60493.0,19.3173893
1635683400000,60623.0,60263.0,60623.0,60133.0,28.18899166
1635684300000,60264.0,60269.0,60409.0,60141.0,22.94444428
1635685200000,60268.0,60582.0,60590.0,60235.0,14.50811156
1635686100000,60583.0,60324.0,60610.0,60309.0,12.44720398
1635687000000,60320.74906224,60356.0,60373.0,60005.0,65.38856292
1635687900000,60356.0,60388.0,60427.0,60152.0,17.18216176
1635688800000,60388.0,60368.0,60435.0,60196.0,15.53110073
1635689700000,60368.0,60612.0,60702.0,60301.16477355,38.70637052
1635690600000,60610.0,60291.0,60745.0,60291.0,45.24277021
1635691500000,60291.0,60452.0,60452.0,60210.0,25.88540119
1635692400000,60457.68486885,60632.0,60632.0,60362.0,18.8762429
1635693300000,60631.39859346,60735.0,60742.0,60566.0,6.02642908
1635694200000,60722.0,60617.0,60722.0,60493.0,10.3874297
1635695100000,60606.0,60511.0,60689.0,60511.0,6.69670702
1635696000000,60511.0,60234.0,60582.0,60228.0,33.81625765
1635696900000,60234.0,60574.0,60590.0,60233.0,16.95131747
1635697800000,60566.0,60609.0,60609.0,60463.0,3.48491952
1635698700000,60609.0,60681.0,60709.0,60577.0,18.62471424
1635699600000,60683.0,60589.0,60715.0,60537.0,8.53359055
1635700500000,60582.09774849,60922.0,60926.6163762,60573.92158768,34.54223255
1635701400000,60922.0,60667.0,60926.6163762,60663.0,27.3705553
1635702300000,60667.0,60658.76859621,60825.0,60629.49796237,23.938387940000002
1635703200000,60659.0,60549.36664261,60741.0,60515.0,10.84188604
1635704100000,60545.0,60484.01659156,60604.0,60441.010853,12.84851918
1635705000000,60484.0,60697.0,60697.0,60462.0,7.34421488
1635705900000,60696.0,60742.0,60824.0,60613.0,15.67117301
1635706800000,60757.0,60733.0,60851.0,60702.56060061,18.20353252
1635707700000,60734.0,60764.8589353,60768.0,60681.0,16.14468363
1635708600000,60765.0,60707.0,60769.0,60694.67805938,6.8668721
1635709500000,60706.95684846,60689.0,60817.0,60640.23254535,14.56214779
1635710400000,60689.0,60819.54463449,60822.17334266,60531.0,17.32569019
1635711300000,60819.09881788,60967.0,61021.0,60771.69860401,34.31314996
1635712200000,60966.74962081,60949.0,60989.0,60856.0,13.60894751
1635713100000,60949.0,60924.0,61058.0,60908.0,13.21260225
1635714000000,60924.0,60888.0,60972.0,60888.0,35.63129947
1635714900000,60889.0,61198.0,61198.0,60889.0,41.31987216
1635715800000,61194.0,61449.0,61484.0,61194.0,47.76902633
1635716700000,61435.0,61445.51935524,61475.0,61337.0,37.45302051
1635717600000,61442.92702106,61298.0,61522.0,61285.0,37.48977497
1635718500000,61298.0,61490.0,61575.0,61296.0,27.09624683
1635719400000,61491.0,61338.20401369,61518.0,61311.0,9.3273201
1635720300000,61339.0,61393.0,61469.17101841,61339.0,2.83626252
1635721200000,61394.0,61335.6298985,61475.30461684,61231.0,21.18058181
1635722100000,61335.0,61468.24861428,61625.0,61335.0,14.27903566
1635723000000,61467.37262385,61429.0,61506.0,61331.0,4.79208557
1635723900000,61417.0,61330.0,61453.08878189,61310.0,4.00488178
1635724800000,61326.0,61540.0,61574.10885053,61131.0,47.86856417
1635725700000,61552.0,61542.19540947,61700.0,61516.0,114.15816393
1635726600000,61545.0,61412.0,61645.0,61412.0,5.39263018
1635727500000,61414.0,61586.19087318,61586.19087318,61414.0,10.83093401
1635728400000,61586.19087318,61740.0,61740.0,61586.19087318,40.94238582
1635729300000,61740.46042396,61662.0,61762.0,61651.0,7.68010822
1635730200000,61661.0,61442.0,61686.0,61392.0,7.21277731
1635731100000,61424.0,61359.59133671,61475.20665254,61311.0,13.38878307
1635732000000,61350.0,61281.0,61443.0,61231.0,22.89763927
1635732900000,61281.0,60253.0,61328.0,60052.0,291.76599444
1635733800000,60249.0,60370.0,60635.0,60024.0,99.8241953
1635734700000,60371.0,60556.0,60630.49895726,60331.0,6.44526723
1635735600000,60555.0,60372.0,60629.0,60354.0,19.202139250000002
1635736500000,60368.0,60389.0,60409.0,60258.0,18.50849574
1635737400000,60393.0,60304.0,60429.0,60254.0,33.99731593
1635738300000,60303.41194006,59893.0,60303.41194006,59666.0,215.9400517
1635739200000,59906.09853489,60209.40618097,60267.0,59522.0,250.3189379
1635740100000,60218.00556887,60262.97783019,60338.26662894,60151.0,22.67375324
1635741000000,60263.0,60616.0,60720.0,60263.0,46.96605404
1635741900000,60621.45653153,60517.0,60678.29580117,60452.0,16.62559209
1635742800000,60514.0,60718.7499278,60826.0,60471.0,27.34963125
1635743700000,60717.0,60673.0,60846.0,60646.0,12.28493044
1635744600000,60674.0,60746.0,60753.0,60671.0,6.73098241
1635745500000,60746.0,60635.050982,60752.63298364,60600.0,4.11111322
1635746400000,60619.0,60418.11309327,60619.0,60394.0,9.80434826
1635747300000,60395.0,60624.0,60653.0,60297.0,12.59980639
1635748200000,60630.60824748,60853.0,60933.0,60630.0,22.99197362
1635749100000,60851.0,60750.21815387,60851.0,60670.0,8.48703486
1635750000000,60749.0,62086.0,62149.0,60749.0,239.68627972
1635750900000,62084.0,62059.0,62304.0,61931.0,83.05597988
1635751800000,62056.0,61965.53784561,62212.0,61955.0,44.23385704
1635752700000,61970.0,62176.0,62191.0,61969.0,40.04844496
1635753600000,62174.68124731,62138.20183783,62442.0,62065.0,99.63133726
1635754500000,62139.0,62065.0,62212.0,62065.0,17.72573191
1635755400000,62065.0,61836.0,62198.0,61769.33068982,66.512531
1635756300000,61830.0,61960.0,61969.0,61674.36534802,105.85471511
1635757200000,61961.0,62156.0,62156.0,61891.0,61.08598528
1635758100000,62156.0,62064.0,62182.37556757,61950.0,14.48693515
1635759000000,62064.0,62179.75319487,62244.0,62003.0,29.31859394
1635759900000,62180.0,61983.0,62194.53041203,61971.18983109,17.7144762
1635760800000,61983.0,62028.0,62096.0,61931.58926242,66.36844653
1635761700000,62028.0,62089.0,62099.0,61941.0,48.43598922
1635762600000,62089.0,62073.0,62129.0,62060.0,24.02014379
1635763500000,62055.0,62311.0,62316.0,62035.0,54.15454477
1635764400000,62308.0,62230.0,62491.21298363,62198.40240322,87.91554235
1635765300000,62231.0,62150.0,62255.59364672,62039.0,74.81169643
1635766200000,62151.0,61942.0,62187.0,61841.0,62.87046374
1635767100000,61943.0,61864.0,62085.0,61840.0,445.78017442
1635768000000,61878.63424234,62128.0,62203.0,61847.0,72.92063211
1635768900000,62103.0,61866.0,62103.0,61743.0,169.44353063
1635769800000,61864.0,61851.0,61910.0,61797.0,19.39516215
1635770700000,61845.0,61884.51443211,62000.0,61668.0,57.2028986
1635771600000,61912.0,61846.0,61932.0,61773.66136035,25.7906568
1635772500000,61849.0,61902.0,61902.0,61744.0,24.94311679
1635773400000,61902.49138612,61952.48421499,62060.0,61829.96059665,50.74650821
1635774300000,61953.29455682,61992.0,62081.79523406,61850.0,49.82032305
1635775200000,61990.0,61778.0,62024.0,61766.0,22.91709421
1635776100000,61778.0,61754.0,61918.0,61741.0,26.69926177
1635777000000,61756.0,61692.44793628,61782.0,61683.0,27.75649032
1635777900000,61708.0,61468.0,61770.0,61335.0,79.78654956
1635778800000,61473.0,61471.0,61569.0,61413.0,19.65985532
1635779700000,61472.0,61509.0,61619.0,61466.89606831,61.56722237
1635780600000,61506.0,61510.0,61630.0,61501.93301173,25.4035223
1635781500000,61501.97359457,61570.0,61623.0,61461.50323729,29.39965553
1635782400000,61570.0,61447.52168849,61586.0,61413.90960668,18.09668836
1635783300000,61449.34389408,61364.16494978,61525.0,61331.0,26.05627631
1635784200000,61368.0,61172.0,61429.0,61087.0,109.44231106
1635785100000,61166.09103033,61086.0,61206.0,61086.0,25.96019229
1635786000000,61086.0,60829.0,61114.74953779,60780.0,75.92051434
1635786900000,60817.0,60879.0,61076.0,60816.0,57.69857463
1635787800000,60864.0,60861.0,60969.0,60846.0,19.72565853
1635788700000,60863.0,60797.0,60979.0,60774.0,10.66629987
1635789600000,60796.0,60828.0,60844.15096659,60580.0,37.24230373
1635790500000,60827.11518504,60657.17351585,60827.11518504,60594.88440392,37.78473166
1635791400000,60659.18306866,60797.0,60818.0,60551.0,25.75543598
1635792300000,60797.0,60596.0,60800.0,60562.0,9.20653722
1635793200000,60581.0,60954.6053665,61155.0,60390.0,94.8641111
1635794100000,60955.0,61087.70307755,61150.0,60931.0,18.2576469
1635795000000,61081.0,60911.0,61081.0,60886.0,8.27700735
1635795900000,60894.0,61464.0,61464.0,60893.0,55.25834945
1635796800000,61464.10522712,61179.0,61465.26564975,61000.0,46.04939876
1635797700000,61200.0,60934.23478795,61215.0,60927.0,10.21515061
1635798600000,60927.0,60719.0,60927.0,60596.0,75.2546043
1635799500000,60722.0,60718.0,60774.79360007,60589.0,9.11898541
1635800400000,60699.0,60510.0,60699.0,60413.0,47.41767255
1635801300000,60510.0,60655.04273504,60731.1553415,60510.0,31.09446744
1635802200000,60657.0,60701.0,60760.0,60544.87792875,14.63519791
1635803100000,60702.0,60762.0,60926.0,60702.0,6.93677494
1635804000000,60761.0,60854.3399529,60947.0,60750.0,8.54260871
1635804900000,60855.0,61018.46371665,61096.0,60855.0,42.14585735
1635805800000,61020.0,61180.0,61210.0,61002.0,16.18786779
1635806700000,61190.0,61130.41611797,61190.0,61121.0,4.91274234
1635807600000,61130.0,61173.0,61202.0,61100.0,3.98310604
1635808500000,61173.0,61063.0,61173.0,61053.0,9.26681333
1635809400000,61063.0,61147.0,61147.0,61041.0,5.30567968
1635810300000,61156.0,60949.0,61161.10544611,60905.0,7.12644723
1635811200000,60923.30466641,61211.0,61285.0,60758.47173536,20.22912893
1635812100000,61229.0,61373.0,61398.0,61202.0,15.28737831
1635813000000,61371.0,60661.0,61371.0,60661.0,14.84030027
1635813900000,60661.0,60959.0,60959.0,60661.0,7.37210824
1635814800000,60959.0,60978.74598739,61031.0,60793.0,5.71152602
1635815700000,60976.0,61361.0,61570.0,60934.49269032,55.51351638
1635816600000,61361.0,61201.0,61362.0,61178.0,19.21643681
1635817500000,61213.0,61342.05370126,61356.03244829,61121.0,13.72386854
1635818400000,61342.0,61183.69854598,61424.0,61168.0,18.36727285
1635819300000,61179.0,61145.0,61338.0,61097.0,22.03282263
1635820200000,61137.0,60961.6966275,61157.0,60956.0,9.64804245
1635821100000,60957.0,60954.0,60997.0,60870.0,16.42728409
1635822000000,60959.0,60922.0,61059.0,60828.0,12.38459068
1635822900000,60924.0,61038.0,61038.0,60824.0,7.82885598
1635823800000,61038.20034448,61044.0,61080.0,60987.0,31.23910551
1635824700000,61044.0,61113.0,61159.0,61044.0,6.4415358
1635825600000,61107.0,61181.0,61188.0,61102.0,2.32866261
1635826500000,61182.0,61343.0,61430.0,61182.0,61.12372248
1635827400000,61378.0,61444.0,61517.0,61377.0,15.515035750000001
1635828300000,61451.50177173,61431.59620245,61567.83767941,61401.0,10.71797683
1635829200000,61432.0,61358.0,61476.6750905,61310.0,8.26999101
1635830100000,61354.0,61448.0,61483.0,61326.55139685,11.77223497
1635831000000,61449.0,61706.0,61759.0,61449.0,65.53348748
1635831900000,61700.0,61766.0,61799.0,61642.15470428,24.94678346
1635832800000,61766.0,61600.0,61814.0,61600.0,19.84597819
1635833700000,61605.0,61627.21312511,61677.0,61573.0,9.5061974
1635834600000,61628.0,61631.0,61773.0,61621.0,11.05031359
1635835500000,61640.0,61778.0,61778.0,61634.0,9.60146579
1635836400000,61764.0,61662.01546156,61805.0,61649.79557049,11.8094647
1635837300000,61662.01546156,61691.0,61807.0,61662.01546156,9.76311036
1635838200000,61691.14958473,61602.0,61691.14958473,61570.0,30.42337856
1635839100000,61600.0,61528.79037383,61681.0,61521.0,19.10388948
1635840000000,61534.0,61445.91318114,61619.0,61401.0,20.38771016
1635840900000,61451.82758268,61448.0,61613.0,61448.0,18.38681155
1635841800000,61447.77363786,61457.0,61510.5286509,61441.0,11.54623404
1635842700000,61473.0,61617.0832401,61797.0,61469.0,42.97250649
1635843600000,61613.60519296,61553.35437558,61614.0,61523.0,13.67576536
1635844500000,61555.0,61688.62407335,61726.0,61548.0,120.6148603
1635845400000,61688.0,62748.21286736,62833.0,61657.0,231.64845907
1635846300000,62750.0,63155.0,63244.0,62741.0,289.7158298
1635847200000,63155.22165494,63350.0,63635.0,63111.0,357.6052158
1635848100000,63350.0,63403.0,63658.0,63252.0,146.29159485
1635849000000,63398.03773173,63112.0,63519.13625034,63112.0,106.9384244
1635849900000,63112.0,63244.0,63250.63949003,63112.0,86.46035016
1635850800000,63246.0,63382.0,63416.0,63172.31007467,134.3560189
1635851700000,63392.0,63295.0,63452.0,63254.0,84.0260072
1635852600000,63299.0,63201.0,63324.69730428,63157.58963508,221.23394251
1635853500000,63204.0,62967.5000464,63219.0,62962.85984743,27.28921672
1635854400000,62974.0,63230.0,63345.0,62974.0,114.57272179
1635855300000,63231.0,63129.90701041,63279.3349089,63100.0,24.71499552
1635856200000,63130.0,63189.0,63245.0,63129.0,39.913974
1635857100000,63173.77738634,63051.15814998,63186.09479357,63025.0,22.0804719
1635858000000,63049.0,63143.0,63199.50300043,63049.0,21.74887052
1635858900000,63143.0,63292.47503856,63364.0,63143.0,38.36004446
1635859800000,63293.0,63262.0,63293.0,63170.61019471,23.21556724
1635860700000,63261.0,63442.0,63500.0,63215.0,61.55902739
1635861600000,63447.0,63269.65829082,63944.0,63198.0,424.69926906
1635862500000,63268.77899601,63402.97124797,63406.0,63065.0,81.078083
1635863400000,63387.0,63340.0,63497.08088371,63305.0,22.81203284
1635864300000,63336.0,63349.0,63404.67727064,63262.0,49.42641988
1635865200000,63349.96898928,63447.0,63492.0,63349.0,60.77627794
1635866100000,63442.0,63460.0,63611.0,63426.0,25.04478441
